t,x,y,z,vx,vy,vz,ax,ay,az,total_mass,fuel_mass,drag_coeff,frontal_area,total_thrust,total_mfr
0.0,4509883.782931859,48.22623656545587,4509977.388208001,0.0,0.0,0.0,-6.930462293193204,-7.411058247763217e-05,-6.930606138992337,39561.94460450237,23587.359306439084,0.1964052240696283,1.971517915609048,2397141.392283192,589.3610695173546
100.0,4509883.896812991,48.436100746442676,4509977.502032669,2.2776214775016324,4.197281441446938,2.276492201051145,22.776167843896577,41.9727272832975,22.764875102841565,40369.184859286084,23528.423199487348,0.1964052240696283,1.971517915609048,2397141.392283192,589.3610695173546
200.0,4509884.238672849,49.0659988149718,4509977.843723054,4.5595721367933955,8.400673371831513,4.5573119609046575,22.819388812570267,42.03370070864735,22.808079877018088,40310.24875233435,23469.487092535615,0.1964052240696283,1.971517915609048,2397141.392283192,589.3610695173546
300.0,4509884.808944274,50.1165413987269,4509978.413711836,6.84585045083417,12.610167335517529,6.84245775485795,22.86259395496252,42.09458863960029,22.851268848549918,40251.31264538262,23410.55098558388,0.1964052240696283,1.971517915609048,2397141.392283192,589.3610695173546
400.0,4509885.608059953,51.58833827248933,4509979.212431538,9.13645481702646,16.825754730967596,9.13192798269139,22.905782529239644,42.1553896434068,22.89444127598958,40192.37653843088,23351.614878632143,0.1964052240696283,1.971517915609048,2397141.392283192,589.3610695173546
500.0,4509886.636452408,53.481998343809785,4509980.240314522,11.43138356002563,21.04742681599548,11.425720971476125,22.948953821936588,42.21610234032296,22.937596446243976,40133.440431479146,23292.67877168041,0.1964052240696283,1.971517915609048,2397141.392283192,589.3610695173546
600.0,4509887.89455399,55.79812963921046,4509981.497792977,13.73063493460869,25.27517471312214,13.723834978441413,22.992107148549728,42.27672540464178,22.980733675166892,40074.50432452741,23233.742664728674,0.1964052240696283,1.971517915609048,2397141.392283192,589.3610695173546
700.0,4509889.382796873,58.5373392909279,4509982.985298915,16.03420712860218,29.508989415034545,16.026268193901057,23.035241854125147,42.33725756571498,23.023852308146985,40015.568217575674,23174.806557776938,0.1964052240696283,1.971517915609048,2397141.392283192,589.3610695173546
800.0,4509891.101613047,61.700233524206894,4509984.703264165,18.342098265868742,33.748861790146265,18.33301874423846,23.078357313842456,42.39769760896494,23.066951720691367,39956.632110623934,23115.8704508252,0.1964052240696283,1.971517915609048,2397141.392283192,589.3610695173546
900.0,4509893.051434307,65.28741764515537,4509986.652120364,20.65430640935186,37.99478258825884,20.644084694949854,23.121452933593616,42.45804437688603,23.11003131900413,39897.6960036722,23056.934343873465,0.1964052240696283,1.971517915609048,2397141.392283192,589.3610695173546
1000.0,4509895.232692258,69.29949602917058,4509988.832298953,22.970829564178317,42.24674244632287,22.959464053745208,23.16452815055666,42.518296770035114,23.153090540559802,39838.75989672047,22997.998236921732,0.1964052240696283,1.971517915609048,2397141.392283192,589.3610695173546
1100.0,4509897.645818299,73.73707210994615,4509991.244231171,25.291665680817786,46.50473189429764,25.279154773706235,23.207582433763836,42.5784537480105,23.196128854671272,39779.823789768736,22939.062129969996,0.1964052240696283,1.971517915609048,2397141.392283192,589.3610695173546
1200.0,4509900.291243619,78.60074836907015,4509993.88834805,27.616812658299047,50.76874136110821,27.603154756501006,23.2506152846642,42.63851433041889,23.23914576305204,39720.887682816996,22880.12602301826,0.1964052240696283,1.971517915609048,2397141.392283192,589.3610695173546
