t,x,y,z,vx,vy,vz,ax,ay,az,total_mass,fuel_mass,drag_coeff,frontal_area,total_thrust,total_mfr
0.0,4509923.499042999,35.30714851840874,4509937.672691072,0.0,0.0,0.0,-6.930523326032173,-5.4257464995678646e-05,-6.93054510706651,41382.699930240604,23781.41803893005,0.2098461230353061,1.9145746650473427,2091507.0404274836,614.5602014916735
100.0,4509923.588501053,35.482709216426805,4509937.762188115,1.7891603335698423,3.511212476994729,1.7899401087437865,17.891573376460272,35.11206543549167,17.8993711150235,42121.50992476959,23719.962018780883,0.2098461230353061,1.9145746650473427,2091507.0404274836,614.5602014916735
200.0,4509923.857056109,36.00964693949835,4509938.030860195,3.581938535942489,7.027537518910146,3.583499224877258,17.927706827171992,35.163101555036974,17.93551593172235,42060.05390462042,23658.505998631714,0.2098461230353061,1.9145746650473427,2091507.0404274836,614.5602014916735
300.0,4509924.305070031,36.88847279605125,4509938.479069288,5.378336124325636,10.548972142712781,5.380678864955173,17.963855080709678,35.214107194347356,17.971675544573344,41998.59788447126,23597.049978482548,0.2098461230353061,1.9145746650473427,2091507.0404274836,614.5602014916735
400.0,4509924.932904832,38.11969759170317,4509939.107177522,7.178354575572307,14.075513275662367,7.181480505157714,18.00001773970009,35.26508146931511,18.00784955600708,41937.14186432209,23535.593958333382,0.2098461230353061,1.9145746650473427,2091507.0404274836,614.5602014916735
500.0,4509925.74092267,39.70383182042313,4509939.915547169,8.981995327512482,17.607157757965833,8.985905582622706,18.036194420225698,35.31602352262964,18.04403758191579,41875.68584417292,23474.137938184213,0.2098461230353061,1.9145746650473427,2091507.0404274836,614.5602014916735
600.0,4509926.729485845,41.64138565596132,4509940.904540643,10.78925978031508,21.143902345486854,10.79395549680819,18.07238475212756,35.36693252433132,18.08023925195638,41814.22982402376,23412.681918035043,0.2098461230353061,1.9145746650473427,2091507.0404274836,614.5602014916735
700.0,4509927.898956798,43.93286894355254,4509942.074520498,12.600149297880222,24.68574371251073,12.605631610885318,18.108588379307772,35.41780767236337,18.116454209853003,41752.77380387459,23351.225897885877,0.2098461230353061,1.9145746650473427,2091507.0404274836,614.5602014916735
800.0,4509929.249698101,46.578791191898986,4509943.425849418,14.414665209261754,28.232678454564404,14.420935253161488,18.144804960031102,35.468648193121254,18.15268211369878,41691.31778372542,23289.76987773671,0.2098461230353061,1.9145746650473427,2091507.0404274836,614.5602014916735
900.0,4509930.782072458,49.57966156543771,4509944.958890224,16.23280881011992,31.784703091291327,16.239867718533663,18.18103416722603,35.51945334199969,18.188922636256983,41629.86176357625,23228.313857587542,0.2098461230353061,1.9145746650473427,2091507.0404274836,614.5602014916735
