t,x,y,z,vx,vy,vz,ax,ay,az,total_mass,fuel_mass,drag_coeff,frontal_area,total_thrust,total_mfr
0.0,4509995.232125158,-15.236822870953645,4509865.938805849,0.0,0.0,0.0,-6.930633560229999,2.3414844252717997e-05,-6.930434871634602,40648.0026430984,22684.837026899288,0.19326400215311504,1.993705082749082,2251059.859313243,574.656245892138
100.0,4509995.337334419,-15.039053935321332,4509866.043992822,2.1041841888557795,3.9553767951453778,2.1037384343562286,21.041801409114257,39.55369125173906,21.037343872753215,40241.392377741504,22627.371402310077,0.19326400215311504,1.993705082749082,2251059.859313243,574.656245892138
200.0,4509995.653161603,-14.445465458887664,4509866.3597531095,4.212356444640129,7.916386961650337,4.211464272366676,21.081620973615546,39.60990925303913,21.07715681753834,40183.926753152286,22569.90577772086,0.19326400215311504,1.993705082749082,2251059.859313243,574.656245892138
300.0,4509996.180005477,-13.45549445597674,4509866.886485413,6.324515939342674,11.883023443126774,6.323176686732315,21.12143178348665,39.66605587889333,21.116961014899413,40126.461128563074,22512.44015313165,0.19326400215311504,1.993705082749082,2251059.859313243,574.656245892138
400.0,4509996.9182647215,-12.068578652828613,4509867.624588344,8.440661782136587,15.85527905834622,8.438874787351628,21.161233221337994,39.7221299020319,21.156755847584176,40068.995503973856,22454.974528542436,0.19326400215311504,1.993705082749082,2251059.859313243,574.656245892138
500.0,4509997.868337924,-10.284156499872305,4509868.574460427,10.560793021595192,19.83314650547308,10.55855762353674,21.201024692163255,39.778130137902586,21.19654072071877,40011.529879384645,22397.508903953225,0.19326400215311504,1.993705082749082,2251059.859313243,574.656245892138
600.0,4509999.030623575,-8.101667183571353,4509869.736500084,12.684908647955387,23.81661836638071,12.68222418627636,21.240805623805624,39.8340554454952,21.236315062273977,39954.064254795434,22340.04327936401,0.19326400215311504,1.993705082749082,2251059.859313243,574.656245892138
700.0,4510000.405520059,-5.520550637833631,4509871.111105637,14.81300759542761,27.80568711104968,14.809873410545235,21.280575467421357,39.88990472815939,21.276078323528658,39896.59863020622,22282.5776547748,0.19326400215311504,1.993705082749082,2251059.859313243,574.656245892138
800.0,4510001.993425655,-2.540247554977264,4509872.698675295,16.945088744552034,31.800345102047594,16.941504177659862,21.320333697940153,39.945676934415516,21.315829979530026,39839.13300561701,22225.112030185584,0.19326400215311504,1.993705082749082,2251059.859313243,574.656245892138
900.0,4510003.794738525,0.8398006037554966,4509874.499607156,19.081150924600713,35.80058459908967,19.077115317680107,21.36007981452234,40.00137105875816,21.355569529550742,39781.6673810278,22167.646405596373,0.19326400215311504,1.993705082749082,2251059.859313243,574.656245892138
1000.0,4510005.80985671,4.620151598144453,4509876.514299196,21.221192916025295,39.80639776367938,21.2167056118564,21.399813341012592,40.05698614245189,21.395296497542557,39724.20175643858,22110.18078100716,0.19326400215311504,1.993705082749082,2251059.859313243,574.656245892138
1100.0,4510008.03917813,8.801362399405686,4509878.743149268,23.365213452949984,43.81777666382837,23.360273795122172,21.439533826389898,40.11252127431884,21.43501043258619,39666.73613184937,22052.715156417948,0.19326400215311504,1.993705082749082,2251059.859313243,574.656245892138
1200.0,4510010.483100574,13.383989181081695,4509881.186555097,25.513211225709362,47.83471327885477,25.507818558631122,21.479240845213813,40.16797559151801,21.47471090933745,39609.27050726015,21995.249531828733,0.19326400215311504,1.993705082749082,2251059.859313243,574.656245892138
1300.0,4510013.1420217,18.36858731041526,4509883.844914272,27.66518488343067,51.85719950425909,27.65933855233895,21.518933998066423,40.22334828031547,21.51439752846919,39551.80488267094,21937.78390723952,0.19326400215311504,1.993705082749082,2251059.859313243,574.656245892138
1400.0,4510016.016339025,23.755711340214734,4509886.718624249,29.821133036660108,55.88522715667676,29.81483238762913,21.55861291199029,40.278638576845594,21.554069917109082,39494.33925808173,21880.318282650307,0.19326400215311504,1.993705082749082,2251059.859313243,574.656245892138
1500.0,4510019.106449931,29.545915001218383,4509889.808082341,31.981054260032796,59.918787978906394,31.974298639982255,21.59827724092164,40.33384576786248,21.593727729272786,39436.87363349252,21822.852658061096,0.19326400215311504,1.993705082749082,2251059.859313243,574.656245892138
1600.0,4510022.41275165,35.7397511949653,4509893.113685717,34.14494709498582,63.957873645012796,34.13773585168855,21.637926666119085,40.38896919148161,21.633370646292555,39379.40800890331,21765.38703347188,0.19326400215311504,1.993705082749082,2251059.859313243,574.656245892138
1700.0,4510025.935641271,42.33777198718032,4509896.635831399,36.31281005251398,68.00247576550369,36.305142534603014,21.677560896587394,40.44400823791112,21.672998377240894,39321.9423843141,21707.92140888267,0.19326400215311504,1.993705082749082,2251059.859313243,574.656245892138
1800.0,4510029.67551573,49.34052860168024,4509900.374916259,38.48464161596774,72.05258589257912,38.47651717294278,21.717179669496122,40.4989623501724,21.712610659349203,39264.47675972488,21650.455784293456,0.19326400215311504,1.993705082749082,2251059.859313243,574.656245892138
1900.0,4510033.632771811,56.748571414808595,4509904.331337017,40.66044024389274,76.10819552545247,40.65185822612604,21.75678275059308,40.55383102480969,21.75220725842104,39207.01113513567,21592.990159704244,0.19326400215311504,1.993705082749082,2251059.859313243,574.656245892138
2000.0,4510037.807806144,64.56244995040603,4509908.505490236,42.84020437291052,80.16929611574199,42.83116413165215,21.796369934612276,40.608613812588395,21.79178796924009,39149.54551054645,21535.52453511503,0.19326400215311504,1.993705082749082,2251059.859313243,574.656245892138
2100.0,4510042.201015198,72.78271287532336,4509912.897772322,45.02393242063978,84.2358790729315,45.01443330802228,21.835941045676144,40.66331031918146,21.831352615972243,39092.07988595724,21478.05891052582,0.19326400215311504,1.993705082749082,2251059.859313243,574.656245892138
2200.0,4510046.812795287,81.40990799548403,4509917.508579523,47.21162278865758,88.30793576989942,47.201664157699966,21.87549593769202,40.71792020584396,21.870901052562036,39034.61426136803,21420.593285936604,0.19326400215311504,1.993705082749082,2251059.859313243,574.656245892138
2300.0,4510051.643542563,90.44458225250295,4509922.338307927,49.40327386549997,92.3854575485146,49.39285507011116,21.915034494742507,40.77244319007507,21.910433163122924,38977.14863677882,21363.127661347393,0.19326400215311504,1.993705082749082,2251059.859313243,574.656245892138
2400.0,4510056.6936530145,99.88728172086812,4509927.387353458,51.598884029701395,96.4684357252978,51.58800442468295,21.95455663146959,40.82687904626743,21.94994886232133,38919.683012189606,21305.662036758178,0.19326400215311504,1.993705082749082,2251059.859313243,574.656245892138
2500.0,4510061.963522471,109.73855160569163,4509932.656111881,53.798451652872245,100.55686159714756,53.787110593920474,21.994062293452387,40.88122760634334,21.9894480957543,38862.217387600394,21248.196412168967,0.19326400215311504,1.993705082749082,2251059.859313243,574.656245892138
2600.0,4510067.453546596,119.99893624103649,4509938.144978795,56.00197510281385,104.65072644712913,55.99017194652128,22.033551457578234,40.93548876037768,22.02893084032055,38804.751763011176,21190.730787579752,0.19326400215311504,1.993705082749082,2251059.859313243,574.656245892138
2700.0,4510073.164120891,130.66897908882538,4509943.854349637,58.20945274667035,108.75002155032502,58.19718685052652,22.07302413240701,40.98966245720699,22.0683971045847,38747.286138421965,21133.26516299054,0.19326400215311504,1.993705082749082,2251059.859313243,574.656245892138
2800.0,4510079.095640695,141.74922273833752,4509949.784619682,60.420882954116685,112.8547381797459,60.40815367650826,22.112480358528515,41.043748705024605,22.107846929134578,38689.82051383275,21075.799538401327,0.19326400215311504,1.993705082749082,2251059.859313243,574.656245892138
2900.0,4510085.248501182,153.24020890629953,4509955.936184039,62.636264100581975,116.96486761230035,62.62307080079223,22.15192020891267,41.09774757196144,22.14728038693139,38632.354889243536,21018.333913812115,0.19326400215311504,1.993705082749082,2251059.859313243,574.656245892138
3000.0,4510091.623097366,165.14247843757624,4509962.30943766,64.85559457050766,121.08040113482207,64.84193660871523,22.191343789252382,41.15165918665207,22.186697583652467,38574.889264654325,20960.8682892229,0.19326400215311504,1.993705082749082,2251059.859313243,574.656245892138
3100.0,4510098.219824099,177.45657130646694,4509968.904775331,67.07887276063957,125.20133005015295,67.06474949791654,22.23075123829899,41.20548373878592,22.22609865802669,38517.42364006511,20903.40266463369,0.19326400215311504,1.993705082749082,2251059.859313243,574.656245892138
3200.0,4510105.039076075,190.18302661861276,4509975.722591682,69.3060970833532,129.32764568328068,69.2915078816625,22.27014272819001,41.25922147964325,22.26548378216215,38459.9580154759,20845.937040044475,0.19326400215311504,1.993705082749082,2251059.859313243,574.656245892138
3300.0,4510112.081247828,203.3223826135204,4509982.763281185,71.53726597001139,133.4593393875292,71.52221019220352,22.30951846476902,41.312872722615495,22.30485316186599,38402.49239088669,20788.471415455264,0.19326400215311504,1.993705082749082,2251059.859313243,574.656245892138
3400.0,4510119.346733737,216.8751766677075,4509990.027238155,73.77237787435378,137.59640255080058,73.75685488416273,22.34887868789764,41.36643784370994,22.34420703695631,38345.02676629747,20731.00579086605,0.19326400215311504,1.993705082749082,2251059.859313243,574.656245892138
3500.0,4510126.8359280275,230.84194529847474,4509997.514856753,76.01143127591688,141.73882660186632,75.9954404379555,22.38822367175925,41.41991728203814,22.383545681565845,38287.56114170826,20673.540166276838,0.19326400215311504,1.993705082749082,2251059.859313243,574.656245892138
3600.0,4510134.549224775,245.22322416830946,4510005.226530992,78.25442468348433,145.88660301670728,78.23796536323881,22.427553725154684,41.473311540288414,22.42286940443759,38230.09551711904,20616.074541687623,0.19326400215311504,1.993705082749082,2251059.859313243,574.656245892138
3700.0,4510142.487017908,260.0195480899256,4510013.162654737,80.5013566385663,150.03972332489965,80.48442820239005,22.466869191789048,41.52662118518107,22.462178549211572,38172.62989252983,20558.608917098412,0.19326400215311504,1.993705082749082,2251059.859313243,574.656245892138
