t,x,y,z,vx,vy,vz,ax,ay,az,total_mass,fuel_mass,drag_coeff,frontal_area,total_thrust,total_mfr
0.0,4509891.802134331,-29.742990165644265,4509969.36931748,0.0,0.0,0.0,-6.930474616521927,4.570687001069633e-05,-6.930593816142999,39902.892079857134,22649.77333484127,0.19881331786415618,1.9275041116474803,2115827.8697940325,627.287460568781
100.0,4509891.900586023,-29.55481862179093,4509969.467780149,1.9690329287076258,3.7634291391376653,1.9692524723836424,19.690293218313627,37.63422187448609,19.692488651023655,39746.22078540597,22587.04458878439,0.19881331786415618,1.9275041116474803,2115827.8697940325,627.287460568781
200.0,4509892.196150957,-28.99000758783545,4509969.763378032,3.9422630230913382,7.5327863066758365,3.9427024751054063,19.732210387792733,37.69339721549928,19.734409461008358,39683.49203934908,22524.315842727512,0.19881331786415618,1.9275041116474803,2115827.8697940325,627.287460568781
300.0,4509892.689248968,-28.04796437294095,4509970.256531001,5.919692645968879,11.308069235046112,5.920352370911798,19.774150710353265,37.75254905899085,19.776353423313413,39620.763293292206,22461.587096670635,0.19881331786415618,1.9275041116474803,2115827.8697940325,627.287460568781
400.0,4509893.380300125,-26.728096518427385,4509970.947659163,7.90132411134676,15.089275549222844,7.902204473731952,19.816113705882827,37.81167634672866,19.818320057765952,39558.03454723533,22398.85835061376,0.19881331786415618,1.9275041116474803,2115827.8697940325,627.287460568781
500.0,4509894.269724728,-25.029811808348335,4509971.8371828515,9.887159686175046,18.876402770113994,9.888261050432611,19.858098912011794,37.87077805474156,19.860308901937874,39495.30580117845,22336.12960455688,0.19881331786415618,1.9275041116474803,2115827.8697940325,627.287460568781
600.0,4509895.357943298,-22.952518279724845,4509972.925522626,11.87720159214482,22.669448318028458,11.8785243226158,19.9001058845395,37.92985319408204,19.90231951157209,39432.57705512157,22273.4008585,0.19881331786415618,1.9275041116474803,2115827.8697940325,627.287460568781
700.0,4509896.64537658,-20.495624232428742,4509974.213099267,13.871452007528296,26.46840951621962,13.872996468459132,19.942134197859872,37.98890081158653,19.94435146100818,39369.8483090647,22210.672112443124,0.19881331786415618,1.9275041116474803,2115827.8697940325,627.287460568781
800.0,4509898.13244553,-17.658538238707784,4509975.7003337685,15.869913069061516,30.273283594504882,15.871679624598729,19.98418344538644,38.047919990632955,19.986404343607454,39307.119563007815,22147.943366386247,0.19881331786415618,1.9275041116474803,2115827.8697940325,627.287460568781
900.0,4509899.81957132,-14.440669152345077,4509977.387647336,17.87258687386954,34.08406769296089,17.87457588805462,20.026253239976377,38.10690985189522,20.028477772177045,39244.39081695094,22085.214620329367,0.19881331786415618,1.9275041116474803,2115827.8697940325,627.287460568781
1000.0,4509901.7071753265,-10.841426117445184,4509979.275461386,19.879475481434056,37.900758865694165,19.881687318198573,20.068343214353646,38.16586955409454,20.07057137939309,39181.66207089406,22022.48587427249,0.19881331786415618,1.9275041116474803,2115827.8697940325,627.287460568781
1100.0,4509903.795679132,-6.860218576839424,4509981.364197535,21.890580915603294,41.72335408468671,21.893015938764233,20.110453021530923,38.224798294747124,20.112684818222696,39118.933324837184,21959.757128215613,0.19881331786415618,1.9275041116474803,2115827.8697940325,627.287460568781
1200.0,4509906.085504521,-2.496456280102864,4509983.654277604,23.905905166644114,45.551850243716345,23.90856373989944,20.152582335230175,38.28369531090781,20.154817762344596,39056.20457878031,21897.028382158736,0.19881331786415618,1.9275041116474803,2115827.8697940325,627.287460568781
1300.0,4509908.577073472,2.25045070882443,4509986.146123609,25.92545019333614,49.386244162351254,25.928332680260592,20.19473085030187,38.3425598799098,20.196969906568338,38993.47583272343,21834.29963610186,0.19881331786415618,1.9275041116474803,2115827.8697940325,627.287460568781
1400.0,4509911.27080816,7.3810920044192985,4509988.840157759,27.94921792510777,53.22653259001839,27.952324689148906,20.236898283142384,38.40139132009963,20.239140967251807,38930.74708666655,21771.57089004498,0.19881331786415618,1.9275041116474803,2115827.8697940325,627.287460568781
