t,x,y,z,vx,vy,vz,ax,ay,az,total_mass,fuel_mass,drag_coeff,frontal_area,total_thrust,total_mfr
0.0,4509883.71309451,-33.555078091341386,4509977.458176917,0.0,0.0,0.0,-6.930462185872232,5.15650102420186e-05,-6.9306062465154925,40600.685711707294,21733.157668317916,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
100.0,4509883.822449415,-33.35156775097547,4509977.56744257,2.187096920471704,4.070204603384619,2.185311874964602,21.870922170126896,40.701957876887164,21.853071753725327,39355.946938358655,21675.69437610136,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
200.0,4509884.150723994,-32.74074047696284,4509977.895449263,4.378391111520845,8.14633424232319,4.37481844306258,21.912823868211287,40.76107521911676,21.894947735713664,39298.48364614209,21618.231083884806,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
300.0,4509884.698337877,-31.722004229528025,4509978.44261637,6.573880629188511,12.228379609322143,6.568517764480498,21.954705566196985,40.82009853442607,21.936803759474547,39241.020353925545,21560.76779166825,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
400.0,4509885.465710497,-30.294767907266316,4509979.209363065,8.773563451258948,16.316331245306444,8.766407821214619,21.996566494660367,40.879026332478055,21.978639056238595,39183.55706170898,21503.304499451693,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
500.0,4509886.453261081,-28.45844136204903,4509980.196108319,10.977437479939526,20.410179544693353,10.968486519748652,22.038405911246418,40.937857174146465,22.0204528842826,39126.09376949243,21445.84120723514,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
600.0,4509887.661408641,-26.212435413416287,4509981.403270888,13.18550054459855,24.509914760567757,13.174751693789284,22.080223101244737,40.99658967252658,22.062244529505033,39068.630477275874,21388.377915018584,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
700.0,4509889.090571971,-23.556161862447222,4509982.83126931,15.397750404560508,28.615527009958228,15.385201107059126,22.122017378161484,41.05522249393711,22.104013305997597,39011.16718505932,21330.914622802025,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
800.0,4509890.741169634,-20.48903350509758,4509984.480521893,17.614184751958394,32.727006279212944,17.599832456146665,22.163788084287383,41.113754358912956,22.14575855661274,38953.703892842765,21273.45133058547,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
900.0,4509892.613619963,-17.01046414499477,4509986.351446713,19.834801214642656,36.844342429474494,19.818643373412808,22.20553459126121,41.172184043188544,22.1874796535268,38896.2406006262,21215.988038368916,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
1000.0,4509894.708341046,-13.11986860568054,4509988.444461607,22.059597359146327,40.96752520225261,22.041631429953586,22.247256300628752,41.23051037867082,22.22917599879844,38838.777308409655,21158.52474615236,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
1100.0,4509897.025750729,-8.816662742291502,4509990.759984165,24.28857069370587,45.09654422509381,24.2687941386185,22.28895264439683,41.288732254401864,22.270847024922297,38781.3140161931,21101.061453935807,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
1200.0,4509899.566266605,-4.100263452667909,4509993.298431726,26.521718671337233,49.2313890173468,26.500128957084037,22.330623085582094,41.34684861751028,22.312492195377384,38723.85072397654,21043.59816171925,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
1300.0,4509902.3303060075,1.029911312118852,4509996.060221372,28.759038692966538,53.372048996022606,28.735633290981816,22.37226711875441,41.404858474151126,22.354111005170036,38666.387431759984,20986.134869502694,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
1400.0,4509905.31828601,6.574442537829479,4509999.045769923,31.000528110614948,57.51851348174815,30.97530449708082,22.413884270574577,41.462760890433806,22.395702981371198,38608.92413954343,20928.67157728614,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
1500.0,4509908.530623418,12.533910137719948,4510002.255493932,33.246184230637006,61.67077170481213,33.21913988652309,22.455474100326015,41.52055499333743,22.43726768364776,38551.460847326875,20871.20828506958,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
1600.0,4509911.967734766,18.908892943813857,4510005.689809682,35.49600431701192,65.82881281130187,35.46713672811232,22.49703620044021,41.5782399716132,22.47880470478759,38493.99755511032,20813.744992853026,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
1700.0,4509915.630036312,25.699968698792958,4510009.3491331795,37.749985594687146,69.99262586932988,37.71929225165471,22.538570197015737,41.6358150766734,22.520313671218144,38436.534262893765,20756.28170063647,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
1800.0,4509919.517944035,32.90771404851476,4510013.233880154,40.00812525297355,74.16219987534868,39.97560365135135,22.580075750330447,41.69327962346642,22.5617942435183,38379.0709706772,20698.818408419917,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
1900.0,4509923.631873632,40.532704535166,4510017.344466051,42.270420448991544,78.33752376055249,42.23606808924157,22.621552555346643,41.75063299133742,22.603246116923163,38321.607678460656,20641.355116203362,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
2000.0,4509927.972240513,48.57551459106052,4510021.6813060315,44.536868311167424,82.51858639736449,44.50068269869641,22.66300034220911,41.807874624874316,22.644669021821695,38264.144386244094,20583.891823986804,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
2100.0,4509932.539459801,57.03671753309014,4510026.244814969,46.80746594277919,86.70537660600783,46.76944458796156,22.70441887673541,41.86500403473818,22.686062724246646,38206.68109402754,20526.42853177025,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
2200.0,4509937.333946328,65.91688555783674,4510031.035407445,49.08221042555105,90.89788316115917,49.04235084374897,22.74580796089861,41.92202079847832,22.72742702635698,38149.217801810984,20468.965239553694,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
2300.0,4509942.356114631,75.2165897373537,4510036.053497752,51.36109882329591,95.09609479868287,51.31939853487636,22.787167433301885,41.9789245613309,22.768761766912046,38091.75450959443,20411.501947337136,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
2400.0,4509947.606378955,84.93640001562484,4510041.299499886,53.644128185604934,99.30000022244447,53.60058471595381,22.828497169644848,42.03571503700116,22.81006682173764,38034.291217377875,20354.03865512058,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
2500.0,4509953.085153249,95.07688520570849,4510046.773827548,55.93129555158336,103.5095881112015,55.88590643111653,22.869797083181407,42.09239200842855,22.851342104183487,37976.82792516131,20296.575362904026,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
2600.0,4509958.792851165,105.63861298757452,4510052.476894144,58.222597953631755,107.72484712557015,58.17536071780311,22.91106712516889,42.14895532853439,22.89258756557204,37919.364632944766,20239.11207068747,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
2700.0,4509964.729886059,116.62214990664171,4510058.409112783,60.51803242127179,111.94576591506588,60.46894461057815,22.95230728530816,42.205404920951935,22.93380319563829,37861.90134072821,20181.648778470917,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
2800.0,4509970.896670989,128.02806137302284,4510064.570896278,62.81759598501562,116.17233312521617,62.76665514499855,22.993517592174523,42.26174078073789,22.974989022960376,37804.43804851165,20124.18548625436,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
2900.0,4509977.293618716,139.8569116614845,4510070.962657145,65.12128568027794,120.40453740474369,65.06848936152242,23.034698113639205,42.317962975065434,23.016145115380713,37746.974756295094,20066.722194037804,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
3000.0,4509983.921141707,152.10926391212885,4510077.584807605,67.42909855132973,124.64236741281786,67.37444430945968,23.075848957281156,42.37407164389837,23.057271580417545,37689.51146407854,20009.25890182125,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
3100.0,4509990.779652132,164.78568013180367,4510084.437759584,69.74103165529289,128.88581182637293,69.68451705096335,23.11697027078904,42.43006700064561,23.098368565666625,37632.048171861985,19951.79560960469,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
3200.0,4509997.869561868,177.88672119624752,4510091.5219247155,72.05708206617439,133.1348593474907,71.99870466506067,23.15806224235299,42.48594933279607,23.139436259192713,37574.58487964543,19894.332317388136,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
3300.0,4510005.1912825,191.41294685297646,4510098.837714342,74.37724687893937,137.38949871084577,74.31700425172276,23.199125101046192,42.54171900253337,23.180474889910858,37517.121587428876,19836.86902517158,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
3400.0,4510012.745225324,205.36491572491815,4510106.385539519,76.70152321362181,141.64971869121135,76.63941293597209,23.24015911719593,42.59737644733018,23.221484727957222,37459.65829521231,19779.405732955027,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
3500.0,4510020.531801351,219.74318531479958,4510114.165811012,79.02990821947184,145.91550811102354,78.96592787202644,23.281164602743804,42.65292218052146,23.26246608504902,37402.195002995766,19721.942440738472,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
3600.0,4510028.551421307,234.548312010294,4510122.178939305,81.36239907913858,150.18685584800198,81.29654624747845,23.322141911595242,42.70835679185696,23.30341931483382,37344.731710779204,19664.479148521914,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
3700.0,4510036.804495638,249.7808510899328,4510130.425334604,83.69899301288754,154.46375084282485,83.63126528750954,23.36309143995771,42.76368094803177,23.34434481322748,37287.26841856265,19607.01585630536,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
3800.0,4510045.291434515,265.4413567297873,4510138.90540684,86.0396872828511,158.74618210685574,85.97008225913716,23.40401362666788,42.8188953931957,23.385243018741125,37229.805126346095,19549.552564088805,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
3900.0,4510054.0126478365,281.53038201092585,4510147.61956567,88.38447919731149,163.03413872992067,88.31299447549422,23.444908953507,42.87400094943987,23.426114412796295,37172.34183412954,19492.089271872246,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
4000.0,4510062.968545235,298.0484789276511,4510156.568220488,90.7333661150145,167.32760988813263,90.6599993001395,23.485777945504953,42.92899851726148,23.466959520028805,37114.878541912985,19434.62597965569,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
4100.0,4510072.15953608,314.99619839652195,4510165.751780423,93.0863454495133,171.6265848517615,93.0110941513979,23.526621171232353,42.98388907600572,23.507778908580633,37057.41524969642,19377.162687439137,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
4200.0,4510081.586029489,332.3740902661645,4510175.170654355,95.44341467354073,175.93105299314723,95.36627650672932,23.56743924308067,43.038673684284724,23.548573190379894,36999.951957479876,19319.699395222582,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
4300.0,4510091.248434326,350.1827033278767,4510184.825250908,97.80457132340919,180.24100379465386,97.72554390712509,23.608232817530414,43.09335348037373,23.58934302140883,36942.48866526332,19262.236103006027,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
4400.0,4510101.147159213,368.4225853270302,4510194.715978468,100.16981300343673,184.55642685666186,100.0888939615305,23.64900259540665,43.147929682583005,23.630089101959143,36885.02537304676,19204.77281078947,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
4500.0,4510111.282612538,387.0942829752733,4510204.843245184,102.53913739039811,188.8773119055968,102.4563243512924,23.689749322122562,43.202403589607115,23.670812176875458,36827.562080830205,19147.309518572914,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
4600.0,4510121.655202459,406.19834196353816,4510215.207458978,104.91254223799972,193.20364880199173,104.8278328346305,23.73047378791017,43.25677658084969,23.711513035785856,36770.09878861365,19089.84622635636,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
4700.0,4510132.265336912,425.73530697585636,4510225.80902755,107.29002538137688,197.53542754858103,107.20341725113123,23.7711768280385,43.311050116724445,23.752192513319915,36712.635496397095,19032.3829341398,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
4800.0,4510143.113423624,445.7057217039851,4510236.648358389,109.67158474161246,201.872638298423,109.58307552626275,23.811859323018925,43.365225738931834,23.792851489313964,36655.17220418054,18974.919641923247,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
4900.0,4510154.199870115,466.1101288628468,4510247.7258587815,112.0572183302754,206.21527136304925,111.96680567590987,23.85252219879737,43.41930507071099,23.83349088900315,36597.708911963986,18917.456349706692,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
5000.0,4510165.525083714,486.94907020678517,4510259.04193582,114.44692425397787,210.56331722063794,114.35460581092768,23.89316642693398,43.47328981706791,23.874111683201026,36540.245619747424,18859.993057490137,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
5100.0,4510177.089471565,508.2230865466395,4510270.596996414,116.84070071894975,214.9167665242088,116.74647414171241,23.933793024769134,43.52718176497791,23.91471488846544,36482.78232753088,18802.529765273583,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
5200.0,4510188.893440635,529.9327177676395,4510282.391447296,119.23854603562916,219.27561010983715,119.1424089827884,23.974403055576563,43.58098278356385,23.95530156725162,36425.319035314315,18745.066473057024,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
5300.0,4510200.937397731,552.0785028481224,4510294.42569504,121.64045862326763,223.6398390048846,121.54240875740958,24.01499762870294,43.63469482424902,23.995872828051677,36367.85574309776,18687.60318084047,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
5400.0,4510213.221749505,574.6609798790741,4510306.700146065,124.04643701454869,228.0094444362439,123.9464720021745,24.05557789969427,43.68831992088516,24.036429825520948,36310.392450881205,18630.139888623915,0.20870953771440856,1.9534289115072048,2265851.415601299,574.6329221655571
