t,x,y,z,vx,vy,vz,ax,ay,az,total_mass,fuel_mass,drag_coeff,frontal_area,total_thrust,total_mfr
0.0,4509938.21939649,80.99801790889909,4509922.9517466435,0.0,0.0,0.0,-6.930545947203738,-0.00012447187909043607,-6.930522484986825,40681.51996921375,24631.579132198738,0.20684452714363702,1.9990908097323197,2274414.7318773847,638.019541249633
100.0,4509938.319391863,81.18839873371824,4509923.051654849,1.9999065270051797,3.8076146881002395,1.9981631798649768,19.999027586198658,38.07607454997565,19.981594147912936,42240.09994011003,24567.777178073775,0.20684452714363702,1.9990908097323197,2274414.7318773847,638.019541249633
200.0,4509938.619581105,81.75982811944004,4509923.351582457,4.0038754758905855,7.620967582091857,4.0003861507853475,20.03959489637358,38.13334744870534,20.022135199817967,42176.29798598507,24503.97522394881,0.20684452714363702,1.9990908097323197,2274414.7318773847,638.019541249633
300.0,4509939.1203705035,82.71287966330422,4509923.851935493,6.011907744658494,11.440054187688752,6.00666981281013,20.08017071390967,38.190574589184315,20.062684779925057,42112.4960318601,24440.17326982385,0.20684452714363702,1.9990908097323197,2274414.7318773847,638.019541249633
400.0,4509939.822166434,84.04812650729002,4509924.553120067,8.024004175879924,15.264869894565233,8.017015010610194,20.12075449343802,38.247754829026796,20.103242343388168,42048.69407773514,24376.371315698885,0.20684452714363702,1.9990908097323197,2274414.7318773847,638.019541249633
500.0,4509940.7253753515,85.76614132669475,4509925.455542375,10.040165558589951,19.095409980019,10.0314225353719,20.16134570874396,38.304887062838226,20.143807364498546,41984.892123610174,24312.569361573922,0.20684452714363702,1.9990908097323197,2274414.7318773847,638.019541249633
600.0,4509941.83040379,87.86749631908259,4509926.559608687,12.060392630226657,22.93166961271211,12.04989312673434,20.201943853202334,38.36197022299267,20.18437933711968,41921.090169485215,24248.767407448955,0.20684452714363702,1.9990908097323197,2274414.7318773847,638.019541249633
700.0,4509943.137658353,90.35276319361135,4509927.865725343,14.084686078613611,26.773643856489606,14.072427474770059,20.242548440211635,38.41900328040644,20.22495777512106,41857.28821536025,24184.965453323992,0.20684452714363702,1.9990908097323197,2274414.7318773847,638.019541249633
800.0,4509944.64754571,93.22251316074497,4509929.374298754,16.113046543985714,30.621327674275346,16.09902622200913,20.283159003626412,38.47598524530735,20.26554221281022,41793.48626123528,24121.16349919903,0.20684452714363702,1.9990908097323197,2274414.7318773847,638.019541249633
900.0,4509946.360472595,96.47731692235946,4509931.085735389,18.145474621058256,34.47471593204463,18.12968996550638,20.323775098188054,38.5329151679994,20.30613220536321,41729.68430711032,24057.361545074065,0.20684452714363702,1.9990908097323197,2274414.7318773847,638.019541249633
